id_idioma_1;id_idioma_2;ds_frase_idioma_1;ds_frase_idioma_2;ds_frase_idioma_2_observacao;nm_arquivo_imagem;nm_arquivo_som
1;2;P∆o que porta a vida para os amigos de Deus.;MiapÇ tekobÇ åara Tup∆ rañsupara pÇ.;Citaá∆o: Valente, Cantigas, VIII, in Ar. Cat., 1618;;
1;2;Como disse Pilatos aos seus aprisionadores?;Mar∆ e'ipe Pilatos serekoaret† supÇ?;Citaá∆o: Ar., Cat., 58v;;
1;2;meios de contar das duas m∆os da gente (isto Ç, os dedos);mok‰å asÇ p¢ papasaba;Citaá∆o: Ar., Cat., 95, 1686;;
1;2;Lambi-o.;Asereb.;Citaá∆o: VLB, II, 18;;
1;2;meu sobrinho;xe ri'yra;Citaá∆o: Anch., Arte, 14;;
1;2;Fiquei carregado com ele (isto Ç, carreguei-o, levei-o Ös costas).;Ambosyå ah? resÇ.;Citaá∆o: VLB, I, 67;;
1;2;Fez-lhe perguntas de novo, mas n∆o achando maldade alguma dele.;Oporandu benh?, n'i angaåpaba am‰ supÇ ogñasema ru∆-te.;Citaá∆o: Ar., Cat., 59;;
1;2;Vem para me adornar.;Eåori xe moåegñaka...;Citaá∆o: Anch., Poemas, 96;;
1;2;Ele est† enferrujado, ele tem ferrugem (p.ex., o ferro).;Sepoti.;Citaá∆o: VLB, I, 138;;
1;2;Eis que atÇ mesmo contra Deus murmura.;Tup∆ resÇ tiru∆ k¢ nhe'enga reåtyki...;Citaá∆o: Ar., Cat., 56v;;
1;2;µgua Ç o que n∆o tem essa ilha.;Y angaba'eam? ebokñÇ 'ypa'?.;Citaá∆o: VLB, II, 15;;
1;2;Engolir-me-† hoje, como sempre.;Xe mok‰ kori, åandune.;Citaá∆o: Anch., Teatro, 62;;
1;2;Sofre pela gente.;...Sosang poresÇ.;Citaá∆o: Anch., Poemas, 122;;
1;2;V†rios homens brancos s∆o pecadores.;Kara°ba am‰ am‰ i angaåp†...;Citaá∆o: Anch., Poesias, 55;;
1;2;Fiquei-o contando.;Aåkuabe'u-be'u.;Citaá∆o: VLB, II, 89;;
1;2;Em que parte do corpo ele o flechou?;I mba'epepe i nhyb‰ñ?;Citaá∆o: VLB, II, 35;;
1;2;Por que mais a gente reconhece o dia dos santos?;Mba'erama ri bÇpe asÇ santos 'ara kuabi?;Citaá∆o: Ar., Cat., 24;;
1;2;Eu estou debilitado.;Xe a°b.;"Citaá∆o: VLB, I, 83; 130";;
1;2;Afio-a.;Asaembe'e.;Citaá∆o: VLB, I, 27;;
1;2;Querendo nossa preocupaá∆o com o futuro estado de nossa alma.;...◊andÇ 'anga rekorama resÇ åandÇ putupaba pot†.;Citaá∆o: Ar., Cat., 154;;
1;2;Na verdade, n∆o s∆o conhecedores das coisas.;Anh?, n'i tekokuabi...;Citaá∆o: Anch., Teatro, 38;;
1;2;Enforquei-o.;Aåubyk.;Citaá∆o: VLB, I, 116;;
1;2;Deixei ontem minha casa para ouvir a missa dentro desta (igreja).;...Aseå† kñesÇ xe roka k¢ pupÇ missa rendupa.;Citaá∆o: Anch., Poemas, 112;;
1;2;A partilha entre si de suas obras por Deus.;Tup∆ resÇ mar∆ o ek¢ o åoupÇ moåa'oåa'okaba...;Citaá∆o: Ar., Cat., 179;;
1;2;Como diz a outra petiá∆o da gente?;Mar∆ e'ipe am‰aÇ asÇ åeruresaba?;Citaá∆o: Ar., Cat., 26v;;
1;2;Como se eu fosse l†...;A'epe xe s¢ åaram?...;Citaá∆o: VLB, I, 78;;
1;2;Detestas completamente a confianáa dele em si mesmo?;Erero?r‰-mb†pe o åoesÇ i åerobåara...?;Citaá∆o: Ar., Cat., 1686, 184;;
1;2;Obedeáo Ös palavras dele.;Aånhe'engapåar.;Citaá∆o: VLB, II, 53;;
1;2;mortandade de gente;mbaba;Citaá∆o: VLB, II, 42;;
1;2;Ruim por ruim, ele Ç, de fato, um pouco melhor (isto Ç, ele Ç menos ruim que os outros).;Ah? nak¢ i angatur∆-be'?.;Citaá∆o: VLB, II, 29;;
1;2;Fica aumentando sua bondade.;I angaturama nh? oårum‰-rum‰.;Citaá∆o: Ar., Cat., 50;;
1;2;Escondo-me bem.;Aåem?ngatu...;Citaá∆o: Anch., Teatro, 32;;
1;2;Os chefes velhos falam sempre a eles.;Morubixaba tuåba'e onhe'eng mem? i xupÇ...;Citaá∆o: Anch., Teatro, 34;;
1;2;Eu mesmo, como se viu, j† vos disse isso.;IxÇ aÇ ∆ a'Ç umñ∆ nak¢ pe?me.;Citaá∆o: Ar., Cat., 54v;;
1;2;V¢s mesmos vos danais ao ficar perturbando esta aldeia.;...Pe? aÇ peåekñ† k¢ taba pobu-pobu.;Citaá∆o: Anch., Teatro, 180;;
1;2;Esfalfei-o.;Aåmoa'ypab.;Citaá∆o: VLB, I, 124;;
1;2;Todos e quaisquer homens que morreram com o amor a Cristo.;...Pab? ab† tetiru∆ Cristo rañsuba bÇ ogñeroman‰ba'epñera...;Citaá∆o: Ar., Cat., 161v;;
1;2;Queimei carv∆o.;Asapy tatapynha.;Citaá∆o: VLB, I, 68;;
1;2;rio acima, a montante;y-apyrakoty;Citaá∆o: VLB, II, 106;;
1;2;Leva-o, olha l†!;Eras¢ kÇ rarÇ.;Citaá∆o: VLB, II, 56;;
1;2;Vinde, levai os malditos, erguendo-os, embrulhando-os.;Peåori, peras¢ muru, supi... i pokeka...;Citaá∆o: Anch., Teatro, 90;;
1;2;Queimo campinas.;Akusu-mondyk.;"Citaá∆o: VLB, I, 140; II, 93";;
1;2;Antigamente frequentavas nossa terra, amando-a.;Akñeåme eresapek¢ orÇ retama, sañsupa.;Citaá∆o: Anch., Poemas, 154;;
1;2;Barreei a casa com terra.;Oka aåyby-apetek.;Citaá∆o: VLB, II, 123;;
1;2;por que seria que? por que raz∆o haveria de?;mar∆pemo?;Citaá∆o: VLB, II, 82;;
1;2;Tomei-lhe a dianteira.;Asapekysym.;Citaá∆o: VLB, I, 103;;
1;2;Como reza aquela outra petiá∆o nossa?;Mar∆ e'ipe amoaÇ asÇ åeruresaba?;Citaá∆o: Ar., Cat., 26v;;
1;2;Parece voar.;ObebÇ-berame'?.;Citaá∆o: VLB, II, 65;;
1;2;Poucos nesta aldeia moram, estando a salvar-se.;Mok‰nh‰... k¢ taba pupÇ sek¢ñ, oåepysyr‰ okupa.;Citaá∆o: Anch., Teatro, 16;;
1;2;Estai aqui esperando-me.;...IkÇ nh? peåk¢ xe rar‰mo...;Citaá∆o: Ar., Cat., 52v;;
1;2;Vem, m∆e de meu senhor, para fazà-lo estar contigo dentro de minh'alma.;Eåori, xe åara sy, xe 'anga pupÇ serupa!;Citaá∆o: Anch., Poemas, 102;;
1;2;Mulheres virgens que morreram com seu corpo incorrupto.;...Kunh∆-kñare'yma ...gñetÇ-marane'yma bÇ ogñeroman‰ba'epñera...;Citaá∆o: Ar., Cat., 161v;;
1;2;O que esgota verdadeiramente o cauim, esse Ç o fazedor de mal.;Kañ? mboap?aretÇ, a'e mar∆ monhangara...;Citaá∆o: Anch., Teatro, 6;;
1;2;este outro (e n∆o ele);ik¢-te;Citaá∆o: VLB, I, 130;;
1;2;Por sua morte Deus-Pai bem perdoa a n¢s?;Se'‰agñera resÇpe Tup∆ tuba nhyr‰ngaturamo asÇbo?;Citaá∆o: Anch., Dial. da FÇ, 164;;
1;2;V¢s mentis.;Pe åuraragñaå.;Citaá∆o: Anch., Teatro, 180;;
1;2;Com ele honrando-te.;...I ndibÇ nde moetÇbo.;Citaá∆o: Anch., Poemas, 84;;
1;2;Eu sou de pequeno tamanho.;Xe ra'yr?-a'ub.;Citaá∆o: VLB, II, 124;;
1;2;ajuntamento de pedregulhos;itakurubi-tyba;Citaá∆o: VLB, II, 69;;
1;2;Eu tenho muitos parentes.;Xe m?et†.;Citaá∆o: VLB, I, 37;;
1;2;Trazendo o resplendor de Deus.;...Tup∆ beraba reru.;Citaá∆o: Anch., Poemas, 142;;
1;2;Quem, hoje, Ç como eu?;Ab†pe kori xe å†?;Citaá∆o: Anch., Teatro, 132;;
1;2;Por isso mesmo os que conversam com eles transgridem a palavra de Deus.;Nd'e'i te'e i mongetasara... Tup∆ nhe'enga ab?abo...;Citaá∆o: Ar., Cat., 179;;
1;2;vida longa de minha alma;...xe 'anga rek¢-puku.;Citaá∆o: Valente, Cantigas, VIII, in Ar., Cat., 1618;;
1;2;Adiantei-me.;Akñab?.;Citaá∆o: VLB, I, 102;;
1;2;Ser∆o bons, doravante, os que eu guardo de costume.;I angaturam, ko'yrÇ,... xe remiar‰ åandune.;Citaá∆o: Anch., Teatro, 50;;
1;2;Narrar as coisas segundo o modo em que Deus o instruiu.;Tup∆ o motekokuapaba rupi mba'e mombe'u.;Citaá∆o: Ar., Cat., 19v;;
1;2;Os habitantes do cÇu afligiram-se, vendo-o humilhar-se.;...Ybakygñara onhemoputupab i nhemomoreañsuba repåaka.;Citaá∆o: Ar., Cat., 138, 1686;;
1;2;manchas diversas;par†-paraba;Citaá∆o: VLB, II, 30;;
1;2;Antes sua ida para junto dele no cÇu que sua ida para o inferno.;...Ybakype i pyri o s¢ åanondÇ Anhanga rat†pe o s¢ su°.;Citaá∆o: Ar., Cat., 110;;
1;2;o que quer mal, o que detesta;amotare'ymbara;Citaá∆o: VLB, II, 12;;
1;2;Como o confitente procede?;Mar∆pe nhemombegñara rek¢ñ...?;Citaá∆o: Ar., Cat., 89v;;
1;2;Ser† que Ç por isso que Deus transformou a costela de nosso pai primeiro no corpo de sua esposa?;Emon∆namo ser∆ Tup∆ åandÇ rubypy arukangñera nh? monhangi semirek¢ retÇramo?;Citaá∆o: Ar., Cat., 95v;;
1;2;Ser† que Ç um morcego, uma borboleta ou uma cu°ca?;Andyr† ru∆pe Ç, panama koåp¢ gñaåku°ka?;Citaá∆o: Anch., Teatro, 42;;
1;2;Ela requeima.;Taå.;Citaá∆o: VLB, II, 93;;
1;2;Arranquei-lhe a casca (fal. de †rvore ou madeira).;AåpÇ-'ok.;Citaá∆o: VLB, I, 97;;
1;2;Queimo-o.;Asapy.;"Citaá∆o: VLB, II, 93; Fig., Arte, 2";;
1;2;D† anz¢is para mim.;Eåme'eng pind† ixÇbe.;Citaá∆o: Anch., Arte, 34;;
1;2;Eu tive vertigem (ou eu estou enjoado).;Xe resagñyryb.;Citaá∆o: VLB, I, 117, 131;;
1;2;Trabalho com mariscos.;Paran∆mbora ri aåk¢.;Citaá∆o: VLB, II, 32;;
1;2;Que possa nossa alma crer nele, anunciando-o todos os dias.;T'e'ikatu orÇ 'anga serobå†... i mombegñabo 'arÇ-'arebo...;Citaá∆o: Anch., Poemas, 84;;
1;2;Cobriste tua esposa quando sucedia o sangue dela (isto Ç, na sua menstruaá∆o)?;Ereåopykype nde remirek¢, sugñy sek¢reme?;Citaá∆o: Anch., Doutr. Crist∆, II, 98;;
1;2;Arrepende-se muito de sua maldade, n∆o querendo repeti-la.;Oåmboasy-katu o angaåpaba... seroåeby-potare'yma.;Citaá∆o: Ar., Cat., 80;;
1;2;A graáa que ele d† n∆o acaba.;Graáa semime'enga n'opabi...;Citaá∆o: Ar., Cat., 5;;
1;2;Passaste Ö frente de tudo, nosso inimigo vencendo para sempre.;...Op† ereåopñ∆, orÇ sumar∆ reåtyka mem?.;Citaá∆o: Anch., Poemas, 126;;
1;2;Bendita Çs entre as mulheres;I mombe'ukatupyramo ereåk¢ kunh∆ su°.;Citaá∆o: Anch. Doutr. Crist∆, I, 139;;
1;2;S∆o Sebasti∆o tambÇm, o que cuidava das guerras, destruiu os tamoios, os valentes.;S∆o Sebasti∆o abÇ, marana rerekoarñera, tam?åa, kyre'ymbagñera, omombab erimba'e...;Citaá∆o: Anch., Teatro, 52;;
1;2;Ah, quem me dera bater nele!.;Apñar tem‰ sesÇ m∆!;Citaá∆o: Ar., Cat., 101v;;
1;2;tempo, lugar, modo, finalidade, etc. de comer, de pastar;karñaba;Citaá∆o: VLB, II, 67;;
1;2;Ameaáo-o muito.;Aåmomboå-katu.;Citaá∆o: VLB, II, 16;;
1;2;Entregando tua alma, que Deus dignifica, para o diabo.;Nde 'anga Tup∆ remimomba'etÇ me'enga anhanga pÇ...;Citaá∆o: Anch., Doutr. Crist∆, II, 112;;
1;2;toco de braáo;åyb†-asyka;Citaá∆o: VLB, I, 84;;
1;2;Em caso de divulgaá∆o de sua morte, o pr¢prio padre respons†vel por ele que o julgue.;...Se'‰agñera rerapñaneme, abarÇ serekoara aÇ t'osekokuab.;Citaá∆o: Ar., Cat., 128v;;
1;2;Sendo m∆e de Deus Ç que ela Ç a causa verdadeira da bondade dele.;Tup∆ syramo oåk¢bo Ç i angaturambabetÇramo sek¢ñ.;Citaá∆o: Ar., Cat., 1686, 36;;
1;2;Todos eles voltaram para tr†s.;Op† i åeakypñereroåebyri...;Citaá∆o: Ar., Cat., 54v;;
1;2;reflexo ou resplendor do mar;paran∆endy;Citaá∆o: VLB, I, 40;;
1;2;Tu, finalmente, perdoa a mim.;Nde nhyr‰-tene xÇbo...;Citaá∆o: Ar., Cat., 11-12, 1686;;
1;2;Que coisas, pois, hoje eu fiz?;Mar∆-mar∆-pak¢ åe° xe rek¢ñ?...;Citaá∆o: Ar., Cat., 74v;;
1;2;Veio a aurora.;Our ko'emytanga.;Citaá∆o: VLB, I, 123;;
1;2;Hospedar os peregrinos.;Atara mombyt†.;Citaá∆o: Ar., Cat., 18v;;
1;2;Que desapareáa vossa lei antiga.;...T'okanh? pe rekopñera...;Citaá∆o: Anch., Teatro, 54;;
1;2;Estou a ponto de ir. Vou daqui a pouquinho.;A'ar apyr?. - Estou prestes a cair. Our apyr?. - Est† j† para vir. As¢ apyri'?.;Citaá∆o: VLB, II, 75;;
1;2;o que ir† para o cÇu;ybakype soarama...;Citaá∆o: Ar., Cat., 31v;;
1;2;As criancinhas tambÇm tàm somente o pecado de nosso pai primeiro...;Pitang? abÇ åandÇ rubypy angaåpaba nh‰ ogñerek¢.;Citaá∆o: Anch., Doutr. Crist∆, I, 201;;
1;2;Conhece o modo pelo qual o padre te tratou ao te batizar.;Eåkuab abarÇ nde mongaraip†pe nde rerekoagñera...;Citaá∆o: Ar., Cat., 187;;
1;2;Estando de cor preta.;Moro£n oåk¢bo.;Citaá∆o: VLB, II, 86;;
1;2;Mas n∆o teve m∆e, sendo Deus verdadeiro?;N'i xyåtepe Tup∆-etÇramo oåk¢bo?;Citaá∆o: Ar., Cat., 22v;;
1;2;Vemos sempre as suas pegadas.;...◊asepåak åepi i pypora...;Citaá∆o: Ar., Cat., 138, 1686;;
1;2;pedaáo de roupa, retalho de pano;aopesembñera;Citaá∆o: VLB, II, 104;;
1;2;A aldeia est† assentada de comprido.;Opukubo taba reni.;Citaá∆o: Anch., Arte, 43;;
1;2;Tu foste torpe com alguma irm∆ de tua esposa ou com sua parente pr¢xima?;Nde poxype nde remirek¢ asykñeretÇ am‰ resÇ koåp¢ i m?-mbyryba?;Citaá∆o: Anch., Doutr. Crist∆, II, 94;;
1;2;Que estejamos perto de ti, espantando nossos inimigos.;...T'oroåk¢ nde ypype nh?, orÇ sumar∆ mondyåa.;Citaá∆o: Anch., Teatro, 122;;
1;2;Tenho-a como minha namorada.;Xe kunh∆'ybamo arek¢.;Citaá∆o: Ar., Cat., 114;;
1;2;Eh! Onde ele est†?;T¢! Mam‰pe ah? rek¢ñ?;Citaá∆o: Anch., Teatro, 10;;
1;2;Estou na pen£ria.;Atyabor.;Citaá∆o: VLB, I, 128;;
1;2;Vou beber cauim!;T'aka'une!;Citaá∆o: Anch., Teatro, 10;;
1;2;Peca muito o homem que fica fazendo as pessoas fumarem?;I angaåpabetÇpe ab†... oporomopetymbñabo...?;Citaá∆o: Ar., Cat., 66;;
1;2;Perdoar† hoje, certamente, a mim.;I nhyr‰ ip¢ kori ixÇbene...;Citaá∆o: Ar., Cat., 92v;;
1;2;Deus me atrai.;Xe momotar Tup∆.;Citaá∆o: Anch., Arte, 49;;
1;2;jorro d'†gua, ITOROR‡, bica d'†gua;y-tororoma;Citaá∆o: VLB, I, 55;;
1;2;Mandam que os batizados honrem o domingo ap¢s Nosso Senhor o santificar com seu retorno Ö vida.;...Domingo momba'etÇ-ukari i mongaraibypyret† supÇ o ekobÇ åebyragñera pupÇ ◊andÇ ◊ara i mongaraib'irÇ...;Citaá∆o: Ar., Cat., 12;;
1;2;o que tem fama, o que Ç famoso;serapñanyba'e;Citaá∆o: VLB, I, 22;;
1;2;N∆o pode outra pessoa batizar em vez do padre?;Nd'e'ikatupe am‰aÇ ab† oporomongara°pa abarÇ su°?;Citaá∆o: Ar., Cat., 81;;
1;2;‡, hei de ir!;T'as¢ne, gñy!;Citaá∆o: Anch., Teatro, 10;;
1;2;Faze transformar os moradores do rio...;Eåmonhangukar 'ygñara...;Citaá∆o: Anch., Poemas, 158;;
1;2;A armadilha caiu (apanhando caáa).;O'ar mundÇ.;Citaá∆o: VLB, I, 63;;
1;2;N∆o nos deixes tu fazer cair em tentaá∆o.;OrÇ mo'arukar um? åepÇ tentaá∆o pupÇ...;Citaá∆o: Anch. Doutr. Crist∆, I, 139;;
1;2;Pronuncia-o bem.;Esa'∆ngatu.;Citaá∆o: VLB, II, 87;;
1;2;coisa cotidiana, o que Ç de cada dia;ko'arapukuåndñara;Citaá∆o: VLB, II, 94;;
1;2;O que se casa bem contra sua vontade.;O emimotare'yma-katu... omendaryba'e.;Citaá∆o: Ar., Cat., 128;;
1;2;corda de rede;up†-sama;Citaá∆o: VLB, I, 82;;
1;2;a que ingere veneno;...mosangygñaba gñara;Citaá∆o: Ar., Cat., 70;;
1;2;Tu me escaldaste.;Xe r?å åepÇ.;Citaá∆o: VLB, I, 122;;
1;2;Pelo Deus verdadeiro faáo perguntas a ti.;Tup∆etÇ resÇ aporandub endÇbe...;Citaá∆o: Ar., Cat., 56;;
1;2;Veio detr†s de mim.;Xe atuaå turi.;Citaá∆o: Anch., Arte, 41v;;
1;2;Que me guarde sempre.;...Ta xe rar‰ mem? åepi...;Citaá∆o: Ar., Cat., 34v;;
1;2;Nem por isso eu vou para longe.;Naroåaå mam‰ xe s¢ñ...;Citaá∆o: Anch., Teatro, 186;;
1;2;Ambas as minhas coxas adormeceram.;Op† xe uba åesyå.;Citaá∆o: Anch., Teatro, 26;;
1;2;E confessaste que tu as roubaste?;A'epe ereåmombe'u a'e resÇ nde mond†?;Citaá∆o: Anch., Teatro, 178, 2006;;
1;2;Oxal† agora alguma pessoa, habitante do fogo do inferno, levantasse aqui na nossa multid∆o.;Temone ko'yr Anhanga rat† pora, ab† am‰ opu'ama ikÇ åandÇ re'yåpemo...;Citaá∆o: Ar., Cat., 165v;;
1;2;tempo, lugar, modo, etc. de estar em pÇ;ambaba;Citaá∆o: VLB, II, 25;;
1;2;fibras esvoaáantes (isto Ç, fibras finas);p¢-bebÇ;Citaá∆o: VLB, I, 93;;
1;2;Eu iria inutilmente.;◊epÇmo as¢.;Citaá∆o: Anch., Arte, 23v;;
1;2;Eu sou moleng∆o.;Xe membek.;Citaá∆o: VLB, II, 40;;
1;2;Isso n∆o seria poss°vel enumerar, ainda que o sol se pusesse!;Aåp¢ n'i papasabi, kñarasymo oåkÇ åepÇmo!;Citaá∆o: Anch., Teatro, 38;;
1;2;E por outra parte, semelhantemente, o pr¢prio mar ser† mais terr°vel do que Ç seu costume.;...Kokoty paran∆ aÇ rame'? o abaetÇramo erimba'e gñekoagñera sosÇ...;Citaá∆o: Ar., Cat., 159v;;
1;2;Queimar-vos-∆o as chamas!;Pe rapy tataendyne!;Citaá∆o: Anch., Teatro, 42;;
1;2;Obedecem-me bem os °ndios.;Xe rapåakatu ab†.;Citaá∆o: Anch., Teatro, 134;;
1;2;Faremos o que ele fez.;...Semimonhangñera åamonhangyne.;Citaá∆o: Ar., Cat., 122, 1686;;
1;2;por a°, por ali, por esse lugar;eboñ? rupi;Citaá∆o: VLB, II, 82;;
1;2;N∆o vi os de c†.;N'asepåaki kyb‰ygñara.;Citaá∆o: LÇry, Histoire, 347;;
1;2;Eis aqui tambÇm meu rabo comprido.;...K¢ bÇ... xe rñaå-puku.;Citaá∆o: Anch., Teatro, 40;;
1;2;Eu sou t°sico.;Xe angaåbabåar.;Citaá∆o: VLB, I, 131;;
1;2;Para onde ser† que eu irei?;Mam‰ ser∆ xe s¢ñne...?;Citaá∆o: Anch., Doutr. Crist∆, I, 221;;
1;2;S∆o Pedro puxou a espada, ferindo um amigo do chefe, chamado Malco...;S. Pedro itangapema osekyå morubixaba rembiañsuba Malko seryba'e apixapa...;Citaá∆o: Ar., Cat., 76, 1686;;
1;2;ajuntamento de b£zios (nome antigo de Cabo Frio, RJ);gñatapy-tyba;Citaá∆o: VLB, I, 62;;
1;2;N∆o pode alguÇm casar-se com seu parente verdadeiro?;Nd'e'ikatuåpe ab† o m?etÇ resÇ... omend†?;Citaá∆o: Ar., Cat., 94v;;
1;2;Vai, pois.;Ekñ∆å r‰.;Citaá∆o: VLB, II, 80;;
1;2;Agitamo-nos.;Orondururuk.;Citaá∆o: VLB, I, 138;;
1;2;Fez-me arder as pernas.;Xe retym∆-moåosar.;Citaá∆o: VLB, II, 102;;
1;2;Ajudei-o em suas palavras (isto Ç, ajudei-o naquilo que dizia, argumentando a favor dele).;Aånhe'?-pytyb‰.;Citaá∆o: VLB, I, 134;;
1;2;Que mau Ç ele!;TietÇ maniåabo a'e!;Citaá∆o: VLB, II, 103;;
1;2;Guardai-vos de serdes maus doravante.;Peteum?, pe poxyramo angirÇ...;Citaá∆o: Anch., Teatro, 54;;
1;2;rio direito;y-at∆;Citaá∆o: Anch., Arte, 6v;;
1;2;Trespassaram suas m∆os juntamente com seus pÇs, sobre a cruz pregando meu senhor.;◊aåp¢-as†-s† i py resÇbe, krus† sosÇ nh? xe åara moå†.;Citaá∆o: Anch., Poemas, 122;;
1;2;propondo ser bom;...xe katurama momboåa...;Citaá∆o: Anch., Teatro, 170, 2006;;
1;2;poucas vezes;am‰am‰me Ç;Citaá∆o: VLB, II, 83;;
1;2;Mas que faremos com estas muit°ssimas riquezas?;Mar∆-tepe ang mba'e-katupab? orogñerek¢ne?;Citaá∆o: Ar., Cat., 7;;
1;2;sinal de golpe com pedra;it†-pora;Citaá∆o: VLB, II, 63;;
1;2;Dentro de nosso coraá∆o colocando sua lei.;...◊andÇ py'a pupÇ sek¢ mondepa...;Citaá∆o: Anch., Poemas, 88;;
1;2;Insultam-se as velhas, odeiam-se.;Oåoa'o-a'o gñaåb?, oåoamotare'?...;Citaá∆o: Anch., Teatro, 36;;
1;2;Mostra o erro de minhas palavras...;Eåkuabe'eng xe nhe'engaipaba...;Citaá∆o: Ar., Cat., 55v;;
1;2;ê usual os bons homens tratarem bem as pessoas.;Sekoab ap?abangaturama i porerek¢-katu.;Citaá∆o: LÇry, Histoire, 353;;
1;2;Fazendo escorrer o sangue dele.;...Sugñy mosyryka i xu°.;Citaá∆o: Ar., Cat., 62;;
1;2;Apresentei-o.;Arokñab.;Citaá∆o: VLB, I, 39;;
1;2;Vem para destruir o maldito.;Eåori, muru mombapa...;Citaá∆o: Anch., Poemas, 132;;
1;2;Eu estou adoentado.;Xe rekoruånh?.;Citaá∆o: VLB, II, 29;;
1;2;Aproxima-se o nascimento de S. Jo∆o.;Okakar S. Jo∆o 'aragñera.;Citaá∆o: VLB, I, 72;;
1;2;eis que amanheceu;ko'? k¢;Citaá∆o: VLB, I, 33;;
1;2;O p∆o que apanhou em suas m∆os devolveu-o como seu corpo e o vinho como seu sangue.;...MiapÇ o p¢pe o emiåara i moåebyñ o etÇramo, kañ? og ugñyramo.;Citaá∆o: Ar., Cat., 5;;
1;2;Batendo numa mulher gr†vida, matando o bebà dela.;Kunh∆ muru'abora resÇ opñ†, pitanga åuk†bo i xu°...;Citaá∆o: Ar., Cat., 70v;;
1;2;Eis que teu filho me fez mudar de idÇia.;Xe resaekoabok ik¢ nde ra'yra.;Citaá∆o: VLB, II, 43;;
1;2;Talvez ele fosse se eu dissesse.;Os¢ ip¢ne re'a gñi'åabo mona'?.;Citaá∆o: VLB, II, 15;;
1;2;Coisa beiáuda!;Mba'e-embegñasu!;Citaá∆o: VLB, I, 54;;
1;2;Eu sou torto.;Xe ap?.;Citaá∆o: VLB, II, 133;;
1;2;Caso com uma mulher.;Aåk¢ kunh∆ rupi.;Citaá∆o: Anch., Arte, 43v;;
1;2;poucas vezes;am‰neme Ç;Citaá∆o: VLB, II, 83;;
1;2;a m∆e de meus filhos;xe ra'ysy;Citaá∆o: Anch., Cartas, 459;;
1;2;Chegamos sucessivamente.;Orosy-syk.;Citaá∆o: VLB, I, 72;;
1;2;Por confundir o inimigo sua alma.;O 'anga sumar∆ o mbo'ea°me...;Citaá∆o: Ar., Cat., 34v;;
1;2;Tem muito cauim, por acaso, meu avì Jaguaruna?;I kañ?gñasu-pip¢ xe ramñ?a ◊agñaruna?;Citaá∆o: Anch., Teatro, 60;;
1;2;Faáo a brincadeira, o jogo.;Nhemosaraåa aåmonhang.;Citaá∆o: VLB, II, 14;;
1;2;Quem n∆o reconheceria ter comido algo bom?;Ab†mo... mba'e-katu 'uagñera n'oåkuabi xñÇ...?;Citaá∆o: Ar., Cat., 88v;;
1;2;Trazei tambÇm a ingapema!;...Ingapema bÇ peru!;Citaá∆o: Anch., Teatro, 64;;
1;2;a que Ç (ou deve ser) alforriada;i mokunh∆etepyra;Citaá∆o: VLB, I, 142;;
1;2;Jazo de costas.;Oatukupepyterybo aåub.;Citaá∆o: VLB, II, 7;;
1;2;No final de minha fala, ele falou.;Xe nhe'enga apyrñerype ah? nhe'engi.;Citaá∆o: VLB, I, 79;;
1;2;Convenáo-o.;Aåmoapapub.;Citaá∆o: VLB, II, 43;;
1;2;o que porta pestes, coisa pestilencial;mbabyåara;Citaá∆o: VLB, II, 76;;
1;2;Que queimem em teu fogo, para que os pecados dos malditos tenham retribuiá∆o.;...T'okaå nde rat† pupÇ, ta sepy muru angaåpaba.;Citaá∆o: Anch., Teatro, 60;;
1;2;Que me livre das dificuldades...;Ta xe pysyr‰ mar∆tek¢ su°...;Citaá∆o: Ar., Cat., 23;;
1;2;Ainda que eu j† tivesse ido...;AñåebÇ-temo xe s¢-umani...;Citaá∆o: Anch., Arte, 24;;
1;2;Tu te agitaste, querendo fazer-nos viver.;Nde ereåemosusuni, orÇ moingobÇ-pot†...;Citaá∆o: Anch., Poemas, 130;;
1;2;Dizendo palavras m†s acerca de coisas nojentas...;Mba'epoxy koty onhe'enga°bamo...;Citaá∆o: Ar., Cat., 71v;;
1;2;As juntas de seus ossos afastando umas das outras.;...I kanga åepotasaba pe'abo o åosu°.;Citaá∆o: Ar., Cat., 62;;
1;2;Indo para fora, deixando de ouvir missa.;...Kñepe os¢bo, missa renduba reå†.;Citaá∆o: Ar., Cat., 75v;;
1;2;A danáa Ç que Ç boa, enfeitar-se, tingir-se as pernas com urucu.;Moraseåa Ç i katu, åegñaka,... åetym∆-gñanga...;Citaá∆o: Anch., Teatro, 6;;
1;2;Fingindo fazer viver as pessoas.;...OporomoingobÇ-mo'anga...;Citaá∆o: Ar., Cat., 160;;
1;2;Tornou-te muito bondosa o senhor Deus.;Nde moangaturametÇ pa'i Tup∆...;Citaá∆o: Anch., Poemas, 132;;
1;2;Queimo-te hoje, como de costume!;...Oroapy kori, åandu!;Citaá∆o: Anch., Teatro, 44;;
1;2;boquitorto, homem da boca torta;abaåuru-ap?;Citaá∆o: Anch., Arte, 32v;;
1;2;Fiz taipa de pil∆o.;Aybysosok.;Citaá∆o: VLB, II, 123;;
1;2;O que bebe somente o suficiente, que acontece?;Oå† nhote kagñarape, mar∆?;Citaá∆o: Ar., Cat., 78;;
